doc_id,doc_type,date,chair,word_count,compound,pos,neu,neg,n_sent,share_pos,share_neg
speech_powell_20210210a,Chair Speech,2021-02-10,Powell,3160,0.07056078431372549,0.07161437908496733,0.8641895424836602,0.051137254901960784,153,0.3464052287581699,0.20261437908496732
speech_powell_20210318a,Chair Speech,2021-03-18,Powell,917,0.3116108108108108,0.10562162162162163,0.8804594594594594,0.013837837837837838,37,0.6486486486486487,0.05405405405405406
speech_powell_20210503a,Chair Speech,2021-05-03,Powell,1290,0.20294583333333335,0.140875,0.8051666666666667,0.05393055555555556,72,0.5694444444444444,0.18055555555555555
speech_powell_20210817a,Chair Speech,2021-08-17,Powell,669,0.23886111111111108,0.15130555555555555,0.8075277777777777,0.04119444444444445,36,0.5555555555555556,0.16666666666666666
speech_powell_20210827a,Chair Speech,2021-08-27,Powell,3902,0.08314545454545455,0.06855980861244018,0.8964162679425838,0.035023923444976075,209,0.35406698564593303,0.19617224880382775
speech_powell_20210924a,Chair Speech,2021-09-24,Powell,438,0.3754411764705883,0.1325294117647059,0.848529411764706,0.018941176470588236,17,0.7058823529411765,0.058823529411764705
speech_powell_20211108a,Chair Speech,2021-11-08,Powell,783,0.11795135135135136,0.12175675675675675,0.8312972972972974,0.04694594594594595,37,0.4864864864864865,0.1891891891891892
speech_powell_20211109a,Chair Speech,2021-11-09,Powell,1080,0.33644047619047623,0.1684761904761905,0.7809761904761905,0.05054761904761904,42,0.6904761904761905,0.11904761904761904
speech_powell_20211129a,Chair Speech,2021-11-29,Powell,509,0.6718,0.2738,0.7210666666666667,0.0051333333333333335,15,1.0,0.0
speech_powell_20220321a,Chair Speech,2022-03-21,Powell,2868,0.11015530303030302,0.07457575757575759,0.8822045454545454,0.043189393939393944,132,0.42424242424242425,0.20454545454545456
speech_powell_20220524a,Chair Speech,2022-05-24,Powell,673,0.4375307692307692,0.20176923076923078,0.7951538461538461,0.003076923076923077,26,0.7692307692307693,0.0
speech_powell_20220617a,Chair Speech,2022-06-17,Powell,969,0.2804568181818182,0.12972727272727272,0.8437727272727272,0.026522727272727267,44,0.6136363636363636,0.06818181818181818
speech_powell_20220826a,Chair Speech,2022-08-26,Powell,1495,0.175374025974026,0.08946753246753246,0.8733116883116884,0.03722077922077922,77,0.45454545454545453,0.09090909090909091
speech_powell_20220928a,Chair Speech,2022-09-28,Powell,484,0.25584210526315787,0.16973684210526313,0.7994736842105263,0.030736842105263156,19,0.631578947368421,0.15789473684210525
speech_powell_20221130a,Chair Speech,2022-11-30,Powell,3322,0.08875449438202247,0.06606741573033709,0.9024550561797753,0.03148876404494382,178,0.33146067415730335,0.16853932584269662
speech_powell_20230110a,Chair Speech,2023-01-10,Powell,1285,0.16285753424657534,0.061726027397260276,0.9259315068493149,0.01232876712328767,73,0.3698630136986301,0.0547945205479452
speech_powell_20230629a,Chair Speech,2023-06-29,Powell,1707,0.011413095238095234,0.10020238095238095,0.8078690476190477,0.09192857142857143,84,0.35714285714285715,0.36904761904761907
speech_powell_20230825a,Chair Speech,2023-08-25,Powell,2796,0.1620720588235294,0.09375735294117649,0.8648382352941176,0.041404411764705884,136,0.5220588235294118,0.18382352941176472
speech_powell_20230928a,Chair Speech,2023-09-28,Powell,767,0.27098484848484844,0.11775757575757574,0.8466969696969696,0.03557575757575757,33,0.6666666666666666,0.12121212121212122
speech_powell_20231019a,Chair Speech,2023-10-19,Powell,1347,0.17193124999999998,0.09534375,0.8656406249999999,0.038968749999999996,64,0.515625,0.171875
speech_powell_20231025a,Chair Speech,2023-10-25,Powell,1259,0.2270847222222222,0.10680555555555556,0.8751944444444444,0.018000000000000002,72,0.4722222222222222,0.08333333333333333
speech_powell_20231108a,Chair Speech,2023-11-08,Powell,904,0.31912195121951226,0.14846341463414633,0.835560975609756,0.01597560975609756,41,0.6341463414634146,0.07317073170731707
speech_powell_20231109a,Chair Speech,2023-11-09,Powell,2369,0.0960128712871287,0.07452475247524752,0.8760198019801979,0.049425742574257414,101,0.4158415841584158,0.2079207920792079
speech_powell_20231201a,Chair Speech,2023-12-01,Powell,1660,0.32076615384615387,0.13443076923076921,0.8372461538461539,0.028399999999999998,65,0.6615384615384615,0.1076923076923077
speech_powell_20240403a,Chair Speech,2024-04-03,Powell,1499,0.1708397590361446,0.09500000000000001,0.8776987951807229,0.0273132530120482,83,0.40963855421686746,0.13253012048192772
speech_powell_20240519a,Chair Speech,2024-05-19,Powell,1841,0.15119629629629627,0.10268518518518518,0.8254259259259261,0.05338888888888889,108,0.4537037037037037,0.18518518518518517
speech_powell_20240823a,Chair Speech,2024-08-23,Powell,3916,-0.00011193415637860038,0.046168724279835385,0.9043950617283952,0.0494320987654321,243,0.205761316872428,0.21810699588477367
speech_powell_20240926a,Chair Speech,2024-09-26,Powell,577,0.2667846153846154,0.1581153846153846,0.8196153846153845,0.02230769230769231,26,0.6153846153846154,0.11538461538461539
speech_powell_20240930a,Chair Speech,2024-09-30,Powell,886,0.14701999999999998,0.11276,0.84214,0.0451,50,0.46,0.2
speech_powell_20241114a,Chair Speech,2024-11-14,Powell,976,0.2129833333333333,0.1275625,0.8406041666666666,0.0318125,48,0.5833333333333334,0.1875
speech_powell_20250307a,Chair Speech,2025-03-07,Powell,951,0.137818,0.09910000000000001,0.8655200000000001,0.0354,50,0.52,0.18
speech_powell_20250404a,Chair Speech,2025-04-04,Powell,919,0.10687499999999998,0.1198125,0.8126666666666665,0.06754166666666667,48,0.4791666666666667,0.25
speech_powell_20250416a,Chair Speech,2025-04-16,Powell,854,0.1519659090909091,0.11265909090909093,0.841659090909091,0.04561363636363636,44,0.4318181818181818,0.25
speech_powell_20250515a,Chair Speech,2025-05-15,Powell,2940,0.0799168,0.068472,0.891568,0.039952,125,0.352,0.168
speech_powell_20250525a,Chair Speech,2025-05-25,Powell,1691,0.16641454545454543,0.13736363636363638,0.7838999999999998,0.07873636363636363,110,0.5,0.19090909090909092
speech_powell_20250602a,Chair Speech,2025-06-02,Powell,1312,0.048705454545454545,0.09436363636363636,0.8362727272727275,0.06932727272727272,55,0.43636363636363634,0.3090909090909091
speech_powell_20250722a,Chair Speech,2025-07-22,Powell,467,0.43555,0.20385,0.7744,0.021750000000000002,20,0.8,0.05
speech_powell_20250822a,Chair Speech,2025-08-22,Powell,4159,0.07118085106382978,0.0620159574468085,0.8964787234042553,0.041505319148936175,188,0.3670212765957447,0.2127659574468085
speech_powell_20250923a,Chair Speech,2025-09-23,Powell,1246,0.03557101449275363,0.08279710144927535,0.8442028985507246,0.07297101449275363,69,0.391304347826087,0.3333333333333333
speech_powell_20251009a,Chair Speech,2025-10-09,Powell,312,0.4017,0.18353333333333335,0.797,0.019399999999999997,15,0.8,0.13333333333333333
speech_powell_20251014a,Chair Speech,2025-10-14,Powell,4413,0.10778676470588235,0.08712745098039217,0.8642303921568627,0.048651960784313726,204,0.43137254901960786,0.2107843137254902
speech_powell_20251201a,Chair Speech,2025-12-01,Powell,819,0.3437422222222222,0.15475555555555554,0.8272666666666667,0.017977777777777777,45,0.6,0.044444444444444446
speech_powell_20260111a,Chair Speech,2026-01-11,Powell,353,0.02733529411764707,0.152,0.7685294117647059,0.07947058823529411,17,0.35294117647058826,0.4117647058823529
speech_powell_20260321a,Chair Speech,2026-03-21,Powell,488,0.4997315789473684,0.21947368421052632,0.7427368421052633,0.03789473684210526,19,0.8421052631578947,0.10526315789473684
speech_powell_20260531a,Chair Speech,2026-05-31,Powell,1259,0.2910770270270271,0.1579054054054054,0.8025675675675675,0.03951351351351352,74,0.5540540540540541,0.14864864864864866
speech_yellen_20140305a,Chair Speech,2014-03-05,Yellen,846,0.3706128205128205,0.20335897435897435,0.7636923076923077,0.03292307692307692,39,0.717948717948718,0.10256410256410256
speech_yellen_20140325a,Chair Speech,2014-03-25,Yellen,577,0.4807090909090909,0.15854545454545452,0.8288181818181819,0.012636363636363638,22,0.7272727272727273,0.0
speech_yellen_20140331a,Chair Speech,2014-03-31,Yellen,4105,0.0997567415730337,0.11392134831460674,0.8103426966292135,0.07576404494382023,178,0.4943820224719101,0.3651685393258427
speech_yellen_20140415a,Chair Speech,2014-04-15,Yellen,1056,0.20577435897435903,0.14297435897435898,0.7939487179487178,0.06312820512820512,39,0.6153846153846154,0.2564102564102564
speech_yellen_20140416a,Chair Speech,2014-04-16,Yellen,5335,0.03367043478260869,0.052399999999999995,0.8937695652173914,0.05384347826086957,230,0.30434782608695654,0.2608695652173913
speech_yellen_20140501a,Chair Speech,2014-05-01,Yellen,3257,0.13977480916030532,0.08361832061068702,0.8844045801526718,0.03196946564885496,131,0.4351145038167939,0.21374045801526717
speech_yellen_20140515a,Chair Speech,2014-05-15,Yellen,564,0.4601619047619047,0.19509523809523807,0.7761904761904761,0.028619047619047617,21,0.8571428571428571,0.047619047619047616
speech_yellen_20140521a,Chair Speech,2014-05-21,Yellen,963,0.33495882352941175,0.1977450980392157,0.7515686274509804,0.05068627450980392,51,0.6470588235294118,0.17647058823529413
speech_yellen_20140702a,Chair Speech,2014-07-02,Yellen,4956,0.0731864406779661,0.07541242937853108,0.867225988700565,0.05736158192090396,177,0.3954802259887006,0.2768361581920904
speech_yellen_20140822a,Chair Speech,2014-08-22,Yellen,5615,0.020013551401869157,0.05585514018691588,0.8924158878504673,0.051728971962616825,214,0.3411214953271028,0.2757009345794392
speech_yellen_20140918a,Chair Speech,2014-09-18,Yellen,703,0.117325,0.13985714285714287,0.7706785714285714,0.08950000000000001,28,0.5357142857142857,0.35714285714285715
speech_yellen_20141017a,Chair Speech,2014-10-17,Yellen,6912,0.2517836419753086,0.10496604938271605,0.8678796296296296,0.027154320987654322,324,0.49691358024691357,0.09259259259259259
speech_yellen_20141030a,Chair Speech,2014-10-30,Yellen,991,0.3331878787878788,0.1251818181818182,0.8491515151515151,0.02563636363636363,33,0.7272727272727273,0.15151515151515152
speech_yellen_20141107a,Chair Speech,2014-11-07,Yellen,1499,0.15540156249999998,0.1165,0.81775,0.065703125,64,0.515625,0.234375
speech_yellen_20150303a,Chair Speech,2015-03-03,Yellen,4345,0.06687052023121387,0.0856300578034682,0.852820809248555,0.06149710982658959,173,0.4161849710982659,0.2832369942196532
speech_yellen_20150327a,Chair Speech,2015-03-27,Yellen,6426,0.07218472222222222,0.06939351851851852,0.882912037037037,0.04769444444444444,216,0.4305555555555556,0.25
speech_yellen_20150402a,Chair Speech,2015-04-02,Yellen,1355,0.3621442307692308,0.13967307692307693,0.8362884615384616,0.024057692307692304,52,0.6538461538461539,0.057692307692307696
speech_yellen_20150506a,Chair Speech,2015-05-06,Yellen,3116,0.06517696078431372,0.07869117647058822,0.8767254901960785,0.04459313725490195,204,0.3235294117647059,0.1715686274509804
speech_yellen_20150522a,Chair Speech,2015-05-22,Yellen,3744,0.15788841463414632,0.12040853658536585,0.8213231707317074,0.058243902439024386,164,0.5365853658536586,0.25
speech_yellen_20150710a,Chair Speech,2015-07-10,Yellen,4227,0.12613393939393938,0.09616363636363637,0.8469151515151514,0.05693333333333332,165,0.4727272727272727,0.2545454545454545
speech_yellen_20150924a,Chair Speech,2015-09-24,Yellen,10682,0.04814865424430642,0.051151138716356105,0.9109999999999999,0.03783643892339544,483,0.29606625258799174,0.20496894409937888
speech_yellen_20150930a,Chair Speech,2015-09-30,Yellen,1215,0.3432622222222222,0.1182888888888889,0.8646666666666666,0.017044444444444445,45,0.6444444444444445,0.08888888888888889
speech_yellen_20151020a,Chair Speech,2015-10-20,Yellen,822,0.40719655172413793,0.15024137931034484,0.8199310344827585,0.02986206896551724,29,0.7931034482758621,0.1724137931034483
speech_yellen_20151112a,Chair Speech,2015-11-12,Yellen,611,0.28080000000000005,0.12726315789473686,0.8381578947368421,0.034631578947368416,19,0.7368421052631579,0.21052631578947367
speech_yellen_20151202a,Chair Speech,2015-12-02,Yellen,5317,0.11506384615384616,0.07017692307692307,0.8932807692307692,0.03658461538461539,260,0.3730769230769231,0.17307692307692307
speech_yellen_20160329a,Chair Speech,2016-03-29,Yellen,5117,0.07723425925925927,0.062356481481481485,0.8963425925925925,0.04132407407407408,216,0.3333333333333333,0.23148148148148148
speech_yellen_20160606a,Chair Speech,2016-06-06,Yellen,5424,0.138072265625,0.09637109375,0.85442578125,0.049210937499999996,256,0.453125,0.22265625
speech_yellen_20160826a,Chair Speech,2016-08-26,Yellen,6484,0.15210625000000003,0.09109765625,0.86139453125,0.04752734375,256,0.46484375,0.203125
speech_yellen_20160929a,Chair Speech,2016-09-29,Yellen,865,0.45946774193548384,0.1565806451612903,0.8319032258064516,0.011516129032258064,31,0.7741935483870968,0.0967741935483871
speech_yellen_20161014a,Chair Speech,2016-10-14,Yellen,6442,0.05584647887323943,0.044345070422535215,0.9274671361502348,0.028185446009389666,426,0.2323943661971831,0.11971830985915492
speech_yellen_20161219a,Chair Speech,2016-12-19,Yellen,2219,0.19607142857142856,0.09745714285714284,0.8760285714285715,0.026514285714285716,140,0.42857142857142855,0.09285714285714286
speech_yellen_20170112a,Chair Speech,2017-01-12,Yellen,1154,0.39477500000000004,0.12863636363636363,0.8631590909090909,0.008204545454545454,44,0.6590909090909091,0.022727272727272728
speech_yellen_20170118a,Chair Speech,2017-01-18,Yellen,3039,0.1262953642384106,0.10445033112582781,0.825364238410596,0.07017880794701985,151,0.4900662251655629,0.2119205298013245
speech_yellen_20170119a,Chair Speech,2017-01-19,Yellen,6567,0.06764655172413793,0.05692413793103449,0.9083620689655173,0.03471724137931034,290,0.33448275862068966,0.21379310344827587
speech_yellen_20170303a,Chair Speech,2017-03-03,Yellen,4585,0.10172395209580841,0.0600059880239521,0.9013353293413175,0.03865269461077844,167,0.3532934131736527,0.20958083832335328
speech_yellen_20170323a,Chair Speech,2017-03-23,Yellen,1526,0.3753467741935484,0.1391774193548387,0.8402903225806452,0.020548387096774194,62,0.6774193548387096,0.04838709677419355
speech_yellen_20170328a,Chair Speech,2017-03-28,Yellen,3961,0.15517814207650274,0.07837704918032787,0.8923060109289619,0.029333333333333336,183,0.4098360655737705,0.15846994535519127
speech_yellen_20170505a,Chair Speech,2017-05-05,Yellen,7068,0.09866264501160094,0.048654292343387466,0.9285800464037124,0.02276798143851508,431,0.29466357308584684,0.10208816705336426
speech_yellen_20170825a,Chair Speech,2017-08-25,Yellen,6800,0.028192307692307697,0.07960769230769231,0.8565961538461537,0.06377307692307692,260,0.4,0.3153846153846154
speech_yellen_20170926a,Chair Speech,2017-09-26,Yellen,8705,0.03843007518796992,0.04564661654135339,0.916937343358396,0.03740852130325815,399,0.3007518796992481,0.22807017543859648
speech_yellen_20171004a,Chair Speech,2017-10-04,Yellen,624,0.43594444444444447,0.16977777777777778,0.8089444444444445,0.021277777777777777,18,0.8333333333333334,0.16666666666666666
speech_yellen_20171015a,Chair Speech,2017-10-15,Yellen,1792,0.23688873239436622,0.11008450704225353,0.8575915492957747,0.03228169014084507,71,0.6197183098591549,0.14084507042253522
speech_yellen_20171020a,Chair Speech,2017-10-20,Yellen,4318,0.22116540880503147,0.0958805031446541,0.8658364779874215,0.03829559748427673,159,0.5157232704402516,0.13836477987421383
speech_yellen_20171107a,Chair Speech,2017-11-07,Yellen,903,0.3435277777777778,0.13002777777777777,0.8366111111111112,0.03330555555555556,36,0.5833333333333334,0.1111111111111111
